index,league,player_id,salary,season,season_end,season_start,team
3720,NBA,eisleho01,4250000,2000-01,2001,2000,Dallas Mavericks
3721,NBA,eisleho01,4781250,2001-02,2002,2001,New York Knicks
3722,NBA,eisleho01,5312500,2002-03,2003,2002,New York Knicks
3723,NBA,eisleho01,5843750,2003-04,2004,2003,New York Knicks
3724,NBA,eisleho01,5201923,2004-05,2005,2004,Phoenix Suns
3725,NBA,eisleho01,1100000,2004-05,2005,2004,Utah Jazz
3726,NBA,eisleho01,5635417,2005-06,2006,2005,Phoenix Suns
3727,NBA,eisleho01,291567,2005-06,2006,2005,Los Angeles Clippers
3728,NBA,eisleho01,162660,2006-07,2007,2006,Phoenix Suns
3729,NBA,ekeziob01,301875,1999-00,2000,1999,Vancouver Grizzlies
3730,NBA,ekeziob01,423500,2000-01,2001,2000,Washington Wizards
3731,NBA,ekeziob01,540850,2001-02,2002,2001,Los Angeles Clippers
3732,NBA,ekeziob01,688679,2003-04,2004,2003,Atlanta Hawks
3733,NBA,elamikh01,316969,2000-01,2001,2000,Chicago Bulls
3734,NBA,elamikh01,465850,2001-02,2002,2001,Dallas Mavericks
3735,NBA,eliema01,50000,1990-91,1991,1990,Golden State Warriors
3736,NBA,eliema01,130000,1991-92,1992,1991,Golden State Warriors
3737,NBA,eliema01,608000,1992-93,1993,1992,Portland Trail Blazers
3738,NBA,eliema01,790000,1993-94,1994,1993,Houston Rockets
3739,NBA,eliema01,1450000,1994-95,1995,1994,Houston Rockets
3740,NBA,eliema01,1450000,1995-96,1996,1995,Houston Rockets
3741,NBA,eliema01,1400000,1996-97,1997,1996,Houston Rockets
3742,NBA,eliema01,2430000,1997-98,1998,1997,Houston Rockets
3743,NBA,eliema01,1750000,1998-99,1999,1998,San Antonio Spurs
3744,NBA,eliema01,1925000,1999-00,2000,1999,San Antonio Spurs
3745,NBA,eliema01,1000000,2000-01,2001,2000,Phoenix Suns
3746,NBA,ellenhe01,1704120,2016-17,2017,2016,Detroit Pistons
3747,NBA,ellenhe01,1780800,2017-18,2018,2017,Detroit Pistons
3748,NBA,ellinwa01,1003560,2009-10,2010,2009,Minnesota Timberwolves
3749,NBA,ellinwa01,1078800,2010-11,2011,2010,Minnesota Timberwolves
3750,NBA,ellinwa01,1154040,2011-12,2012,2011,Minnesota Timberwolves
3751,NBA,ellinwa01,2083042,2012-13,2013,2012,Cleveland Cavaliers
3752,NBA,ellinwa01,2652000,2013-14,2014,2013,Dallas Mavericks
3753,NBA,ellinwa01,1063384,2014-15,2015,2014,Los Angeles Lakers
3754,NBA,ellinwa01,923780,2014-15,2015,2014,Sacramento Kings
3755,NBA,ellinwa01,1500000,2015-16,2016,2015,Brooklyn Nets
3756,NBA,ellinwa01,923670,2015-16,2016,2015,Sacramento Kings
3757,NBA,ellinwa01,6000000,2016-17,2017,2016,Miami Heat
3758,NBA,ellinwa01,923670,2016-17,2017,2016,Sacramento Kings
3759,NBA,ellinwa01,6270000,2017-18,2018,2017,Miami Heat
3760,NBA,elliose01,1800000,1989-90,1990,1989,San Antonio Spurs
3761,NBA,elliose01,1800000,1990-91,1991,1990,San Antonio Spurs
3762,NBA,elliose01,1802000,1991-92,1992,1991,San Antonio Spurs
3763,NBA,elliose01,1802000,1992-93,1993,1992,San Antonio Spurs
3764,NBA,elliose01,1807000,1993-94,1994,1993,Detroit Pistons
3765,NBA,elliose01,1350000,1994-95,1995,1994,San Antonio Spurs
3766,NBA,elliose01,5333000,1995-96,1996,1995,San Antonio Spurs
3767,NBA,elliose01,5333000,1996-97,1997,1996,San Antonio Spurs
3768,NBA,elliose01,5333333,1997-98,1998,1997,San Antonio Spurs
3769,NBA,elliose01,5333000,1998-99,1999,1998,San Antonio Spurs
3770,NBA,elliose01,5433333,1999-00,2000,1999,San Antonio Spurs
3771,NBA,elliose01,5300000,2000-01,2001,2000,San Antonio Spurs
3772,NBA,ellisda01,200000,1984-85,1985,1984,Dallas Mavericks
3773,NBA,ellisda01,225000,1985-86,1986,1985,Dallas Mavericks
3774,NBA,ellisda01,325000,1987-88,1988,1987,Seattle SuperSonics
3775,NBA,ellisda01,1200000,1988-89,1989,1988,Seattle SuperSonics
3776,NBA,ellisda01,1500000,1989-90,1990,1989,Seattle SuperSonics
3777,NBA,ellisda01,1250000,1990-91,1991,1990,Milwaukee Bucks
3778,NBA,ellisda01,1300000,1991-92,1992,1991,Milwaukee Bucks
3779,NBA,ellisda01,1000000,1992-93,1993,1992,San Antonio Spurs
3780,NBA,ellisda01,1300000,1993-94,1994,1993,San Antonio Spurs
3781,NBA,ellisda01,1007500,1994-95,1995,1994,Denver Nuggets
3782,NBA,ellisda01,1310000,1995-96,1996,1995,Denver Nuggets
3783,NBA,ellisda01,1600000,1996-97,1997,1996,Denver Nuggets
3784,NBA,ellisda01,1920000,1997-98,1998,1997,Seattle SuperSonics
3785,NBA,ellisda01,1750000,1998-99,1999,1998,Seattle SuperSonics
3786,NBA,ellisda01,2095250,1999-00,2000,1999,Charlotte Hornets
3787,NBA,ellisda01,2290000,2000-01,2001,2000,Miami Heat
3788,NBA,ellisha01,250000,1994-95,1995,1994,Los Angeles Clippers
3789,NBA,ellisla01,1900000,1992-93,1993,1992,Denver Nuggets
3790,NBA,ellisla01,2350000,1993-94,1994,1993,Denver Nuggets
3791,NBA,ellisla01,2731000,1994-95,1995,1994,Denver Nuggets
3792,NBA,ellisla01,3039000,1995-96,1996,1995,Denver Nuggets
3793,NBA,ellisla01,3294000,1996-97,1997,1996,Denver Nuggets
3794,NBA,ellisla01,3650000,1997-98,1998,1997,Denver Nuggets
3795,NBA,ellisla01,1750000,1998-99,1999,1998,Atlanta Hawks
3796,NBA,ellisla01,1925000,1999-00,2000,1999,Atlanta Hawks
3797,NBA,ellisla01,1200000,2000-01,2001,2000,Minnesota Timberwolves
3798,NBA,ellisla01,3000000,2001-02,2002,2001,Miami Heat
3799,NBA,ellisla01,3100000,2002-03,2003,2002,Miami Heat
3800,NBA,ellisle02,180000,1991-92,1992,1991,Los Angeles Clippers
3801,NBA,ellisle02,150000,1993-94,1994,1993,Charlotte Hornets
3802,NBA,ellisle02,400000,1995-96,1996,1995,Miami Heat
3803,NBA,ellismo01,448762,2005-06,2006,2005,Golden State Warriors
3804,NBA,ellismo01,664209,2006-07,2007,2006,Golden State Warriors
3805,NBA,ellismo01,770610,2007-08,2008,2007,Golden State Warriors
3806,NBA,ellismo01,11000000,2008-09,2009,2008,Golden State Warriors
3807,NBA,ellismo01,11000000,2009-10,2010,2009,Golden State Warriors
3808,NBA,ellismo01,11000000,2010-11,2011,2010,Golden State Warriors
3809,NBA,ellismo01,11000000,2011-12,2012,2011,Golden State Warriors
3810,NBA,ellismo01,11000000,2012-13,2013,2012,Milwaukee Bucks
3811,NBA,ellismo01,8000000,2013-14,2014,2013,Dallas Mavericks
3812,NBA,ellismo01,8360000,2014-15,2015,2014,Dallas Mavericks
3813,NBA,ellismo01,10300000,2015-16,2016,2015,Indiana Pacers
3814,NBA,ellismo01,10770000,2016-17,2017,2016,Indiana Pacers
3815,NBA,ellismo01,2245400,2017-18,2018,2017,Indiana Pacers
3816,NBA,ellispe01,2400000,1989-90,1990,1989,Sacramento Kings
3817,NBA,ellispe01,2300000,1990-91,1991,1990,Washington Bullets
3818,NBA,ellispe01,2300000,1991-92,1992,1991,Washington Bullets
3819,NBA,ellispe01,2300000,1992-93,1993,1992,Washington Bullets
3820,NBA,ellispe01,2300000,1993-94,1994,1993,Washington Bullets
3821,NBA,ellispe01,1100000,1994-95,1995,1994,Boston Celtics
3822,NBA,ellispe01,1430000,1995-96,1996,1995,Boston Celtics
3823,NBA,ellispe01,1760000,1996-97,1997,1996,Boston Celtics
3824,NBA,ellispe01,2090000,1997-98,1998,1997,Boston Celtics
3825,NBA,ellispe01,2420000,1998-99,1999,1998,Boston Celtics
3826,NBA,ellispe01,2750000,1999-00,2000,1999,Boston Celtics
3827,NBA,ellispe01,1000000,2000-01,2001,2000,Seattle SuperSonics
3828,NBA,elsonfr01,366931,2003-04,2004,2003,Denver Nuggets
3829,NBA,elsonfr01,620046,2004-05,2005,2004,Denver Nuggets
3830,NBA,elsonfr01,719373,2005-06,2006,2005,Denver Nuggets
3831,NBA,elsonfr01,3000000,2006-07,2007,2006,San Antonio Spurs
3832,NBA,elsonfr01,3000000,2007-08,2008,2007,Seattle SuperSonics
3833,NBA,elsonfr01,1700000,2008-09,2009,2008,Milwaukee Bucks
3834,NBA,elsonfr01,1700000,2009-10,2010,2009,Philadelphia 76ers
3835,NBA,elsonfr01,1146337,2010-11,2011,2010,Utah Jazz
3836,NBA,elsonfr01,305792,2011-12,2012,2011,Philadelphia 76ers
3837,NBA,elyme01,1490120,2002-03,2003,2002,Los Angeles Clippers
3838,NBA,elyme01,1628760,2003-04,2004,2003,Los Angeles Clippers
3839,NBA,elyme01,1742400,2004-05,2005,2004,Charlotte Bobcats
3840,NBA,elyme01,2401027,2005-06,2006,2005,Charlotte Bobcats
3841,NBA,elyme01,3303813,2006-07,2007,2006,San Antonio Spurs
3842,NBA,elyme01,895341,2007-08,2008,2007,New Orleans Hornets
3843,NBA,elyme01,998398,2008-09,2009,2008,New Orleans Hornets
3844,NBA,elyme01,1223166,2010-11,2011,2010,Denver Nuggets
3845,NBA,embiijo01,4427640,2014-15,2015,2014,Philadelphia 76ers
3846,NBA,embiijo01,4626960,2015-16,2016,2015,Philadelphia 76ers
3847,NBA,embiijo01,4826160,2016-17,2017,2016,Philadelphia 76ers
3848,NBA,embiijo01,6100266,2017-18,2018,2017,Philadelphia 76ers
3849,NBA,emmetan01,385277,2004-05,2005,2004,Memphis Grizzlies
3850,NBA,emmetan01,641748,2005-06,2006,2005,Miami Heat
3851,NBA,emmetan01,61433,2011-12,2012,2011,New Jersey Nets
3852,NBA,englech01,125000,1987-88,1988,1987,New Jersey Nets
3853,NBA,englewa01,100000,1988-89,1989,1988,Denver Nuggets
3854,NBA,engliaj01,275000,1990-91,1991,1990,Washington Bullets
3855,NBA,engliaj01,325000,1991-92,1992,1991,Washington Bullets
3856,NBA,engliaj01,406000,1992-93,1993,1992,Washington Bullets
3857,NBA,engliaj01,150000,1993-94,1994,1993,Chicago Bulls
3858,NBA,engliaj01,150000,1993-94,1994,1993,Portland Trail Blazers
3859,NBA,englial01,790000,1984-85,1985,1984,Denver Nuggets
3860,NBA,englial01,825000,1985-86,1986,1985,Denver Nuggets
3861,NBA,englial01,1500000,1987-88,1988,1987,Denver Nuggets
3862,NBA,englial01,1650000,1988-89,1989,1988,Denver Nuggets
3863,NBA,englial01,2100000,1989-90,1990,1989,Denver Nuggets
3864,NBA,englial01,1500000,1990-91,1991,1990,Dallas Mavericks
3865,NBA,englial01,500000,1991-92,1992,1991,Dallas Mavericks
3866,NBA,englijo01,50000,1994-95,1995,1994,Chicago Bulls
3867,NBA,engliki01,473604,2012-13,2013,2012,Detroit Pistons
3868,NBA,ennisja01,507336,2014-15,2015,2014,Miami Heat
3869,NBA,ennisja01,845059,2015-16,2016,2015,Memphis Grizzlies
3870,NBA,ennisja01,74564,2015-16,2016,2015,New Orleans Pelicans
3871,NBA,ennisja01,2898000,2016-17,2017,2016,Memphis Grizzlies
3872,NBA,ennisja01,3028410,2017-18,2018,2017,Detroit Pistons
3873,NBA,ennisty01,1590720,2014-15,2015,2014,Milwaukee Bucks
3874,NBA,ennisty01,1662360,2015-16,2016,2015,Milwaukee Bucks
3875,NBA,ennisty01,1733880,2016-17,2017,2016,Los Angeles Lakers
3876,NBA,ennisty01,1524305,2017-18,2018,2017,Los Angeles Lakers
3877,NBA,erdense01,473604,2010-11,2011,2010,Cleveland Cavaliers
3878,NBA,erdense01,762195,2011-12,2012,2011,Cleveland Cavaliers
3879,NBA,ervinju01,1054000,1984-85,1985,1984,Philadelphia 76ers
3880,NBA,ervinju01,1485000,1985-86,1986,1985,Philadelphia 76ers
3881,NBA,eschmev01,301875,1999-00,2000,1999,New Jersey Nets
3882,NBA,eschmev01,423500,2000-01,2001,2000,New Jersey Nets
3883,NBA,eschmev01,3038000,2001-02,2002,2001,Dallas Mavericks
3884,NBA,eschmev01,3103800,2002-03,2003,2002,Dallas Mavericks
3885,NBA,eschmev01,3017266,2003-04,2004,2003,Golden State Warriors
3886,NBA,eschmev01,3407655,2004-05,2005,2004,Dallas Mavericks
3887,NBA,eschmev01,3711400,2005-06,2006,2005,Dallas Mavericks
3888,NBA,esposvi01,500000,1995-96,1996,1995,Toronto Raptors
3889,NBA,evansbr01,551000,1996-97,1997,1996,Orlando Magic
3890,NBA,evansbr01,607545,1997-98,1998,1997,Orlando Magic
3891,NBA,evansbr01,686780,1998-99,1999,1998,Minnesota Timberwolves
3892,NBA,evansja01,815615,2017-18,2018,2017,Los Angeles Clippers
3893,NBA,evansje01,473604,2010-11,2011,2010,Utah Jazz
3894,NBA,evansje01,762195,2011-12,2012,2011,Utah Jazz
3895,NBA,evansje01,1794872,2012-13,2013,2012,Utah Jazz
3896,NBA,evansje01,1660257,2013-14,2014,2013,Utah Jazz
3897,NBA,evansje01,1794871,2014-15,2015,2014,Utah Jazz
3898,NBA,evansje01,1100602,2015-16,2016,2015,Dallas Mavericks
3899,NBA,evansje01,1227286,2016-17,2017,2016,Indiana Pacers
3900,NBA,evansje01,133129,2017-18,2018,2017,Atlanta Hawks
3901,NBA,evansma01,332817,2001-02,2002,2001,Minnesota Timberwolves
3902,NBA,evansma01,695046,2004-05,2005,2004,Sacramento Kings
3903,NBA,evansma01,1500000,2005-06,2006,2005,Detroit Pistons
3904,NBA,evansma01,1620000,2006-07,2007,2006,Los Angeles Lakers
3905,NBA,evansma01,1740000,2007-08,2008,2007,Orlando Magic
3906,NBA,evansma01,2500000,2008-09,2009,2008,Atlanta Hawks
3907,NBA,evansma01,2500000,2009-10,2010,2009,Atlanta Hawks
3908,NBA,evansma01,2500000,2010-11,2011,2010,Washington Wizards
3909,NBA,evansma01,1223166,2011-12,2012,2011,Washington Wizards
3910,NBA,evansmi01,60000,1984-85,1985,1984,Denver Nuggets
3911,NBA,evansmi01,125000,1985-86,1986,1985,Denver Nuggets
3912,NBA,evansmi01,75000,1986-87,1987,1986,Denver Nuggets
3913,NBA,evansmi01,165000,1987-88,1988,1987,Denver Nuggets
3914,NBA,evansre01,349458,2002-03,2003,2002,Seattle SuperSonics
3915,NBA,evansre01,700000,2003-04,2004,2003,Seattle SuperSonics
3916,NBA,evansre01,880000,2004-05,2005,2004,Seattle SuperSonics
3917,NBA,evansre01,1100000,2005-06,2006,2005,Seattle SuperSonics
3918,NBA,evansre01,4000000,2006-07,2007,2006,Denver Nuggets
3919,NBA,evansre01,4320000,2007-08,2008,2007,Philadelphia 76ers
3920,NBA,evansre01,4640000,2008-09,2009,2008,Philadelphia 76ers
3921,NBA,evansre01,4960000,2009-10,2010,2009,Toronto Raptors
3922,NBA,evansre01,5080000,2010-11,2011,2010,Toronto Raptors
3923,NBA,evansre01,1229255,2011-12,2012,2011,Los Angeles Clippers
3924,NBA,evansre01,1622617,2012-13,2013,2012,Brooklyn Nets
3925,NBA,evansre01,1695635,2013-14,2014,2013,Brooklyn Nets
3926,NBA,evansre01,1768653,2014-15,2015,2014,Sacramento Kings
3927,NBA,evansty01,3610080,2009-10,2010,2009,Sacramento Kings
3928,NBA,evansty01,3880920,2010-11,2011,2010,Sacramento Kings
3929,NBA,evansty01,4151640,2011-12,2012,2011,Sacramento Kings
3930,NBA,evansty01,5251825,2012-13,2013,2012,Sacramento Kings
3931,NBA,evansty01,10300000,2013-14,2014,2013,New Orleans Pelicans
3932,NBA,evansty01,10763500,2014-15,2015,2014,New Orleans Pelicans
3933,NBA,evansty01,11227000,2015-16,2016,2015,New Orleans Pelicans
3934,NBA,evansty01,10661286,2016-17,2017,2016,Sacramento Kings
3935,NBA,evansty01,3290000,2017-18,2018,2017,Memphis Grizzlies
3936,NBA,ewingda01,450000,2005-06,2006,2005,Los Angeles Clippers
3937,NBA,ewingda01,664209,2006-07,2007,2006,Los Angeles Clippers
3938,NBA,ewingpa01,1250000,1985-86,1986,1985,New York Knicks
3939,NBA,ewingpa01,1500000,1986-87,1987,1986,New York Knicks
3940,NBA,ewingpa01,2750000,1987-88,1988,1987,New York Knicks
3941,NBA,ewingpa01,3250000,1988-89,1989,1988,New York Knicks
3942,NBA,ewingpa01,3750000,1989-90,1990,1989,New York Knicks
3943,NBA,ewingpa01,4250000,1990-91,1991,1990,New York Knicks
3944,NBA,ewingpa01,3139000,1991-92,1992,1991,New York Knicks
3945,NBA,ewingpa01,3300000,1992-93,1993,1992,New York Knicks
3946,NBA,ewingpa01,3825000,1993-94,1994,1993,New York Knicks
3947,NBA,ewingpa01,4486700,1994-95,1995,1994,New York Knicks
3948,NBA,ewingpa01,18724000,1995-96,1996,1995,New York Knicks
3949,NBA,ewingpa01,3000000,1996-97,1997,1996,New York Knicks
3950,NBA,ewingpa01,20500000,1997-98,1998,1997,New York Knicks
3951,NBA,ewingpa01,18500000,1998-99,1999,1998,New York Knicks
3952,NBA,ewingpa01,15000000,1999-00,2000,1999,New York Knicks
3953,NBA,ewingpa01,14000000,2000-01,2001,2000,Seattle SuperSonics
3954,NBA,ewingpa01,2118420,2001-02,2002,2001,Orlando Magic
3955,NBA,ewingpa01,1850000,2002-03,2003,2002,Orlando Magic
3956,NBA,exumda01,3615000,2014-15,2015,2014,Utah Jazz
3957,NBA,exumda01,3777720,2015-16,2016,2015,Utah Jazz
3958,NBA,exumda01,3940320,2016-17,2017,2016,Utah Jazz
3959,NBA,exumda01,4992385,2017-18,2018,2017,Utah Jazz
3960,NBA,eyengch01,1020960,2010-11,2011,2010,Cleveland Cavaliers
3961,NBA,eyengch01,1097520,2011-12,2012,2011,Cleveland Cavaliers
3962,NBA,eyengch01,1174080,2012-13,2013,2012,Orlando Magic
3963,NBA,ezelife01,1020960,2012-13,2013,2012,Golden State Warriors
3964,NBA,ezelife01,1066920,2013-14,2014,2013,Golden State Warriors
3965,NBA,ezelife01,1112880,2014-15,2015,2014,Golden State Warriors
3966,NBA,ezelife01,2008748,2015-16,2016,2015,Golden State Warriors
3967,NBA,ezelife01,7400000,2016-17,2017,2016,Portland Trail Blazers
3968,NBA,ezelife01,333334,2017-18,2018,2017,Portland Trail Blazers
3969,NBA,farieke01,1254720,2011-12,2012,2011,Denver Nuggets
3970,NBA,farieke01,1348800,2012-13,2013,2012,Denver Nuggets
3971,NBA,farieke01,1367640,2013-14,2014,2013,Denver Nuggets
3972,NBA,farieke01,2249768,2014-15,2015,2014,Denver Nuggets
3973,NBA,farieke01,11235955,2015-16,2016,2015,Denver Nuggets
3974,NBA,farieke01,12078652,2016-17,2017,2016,Denver Nuggets
3975,NBA,farieke01,12921348,2017-18,2018,2017,Denver Nuggets
3976,NBA,farmajo01,939120,2006-07,2007,2006,Los Angeles Lakers
3977,NBA,farmajo01,1009560,2007-08,2008,2007,Los Angeles Lakers
3978,NBA,farmajo01,1080000,2008-09,2009,2008,Los Angeles Lakers
3979,NBA,farmajo01,1947240,2009-10,2010,2009,Los Angeles Lakers
3980,NBA,farmajo01,3750000,2010-11,2011,2010,New Jersey Nets
3981,NBA,farmajo01,4000000,2011-12,2012,2011,New Jersey Nets
3982,NBA,farmajo01,1500000,2012-13,2013,2012,Atlanta Hawks
3983,NBA,farmajo01,1106941,2013-14,2014,2013,Los Angeles Lakers
3984,NBA,farmajo01,2077000,2014-15,2015,2014,Los Angeles Clippers
3985,NBA,farmajo01,191456,2015-16,2016,2015,Memphis Grizzlies
3986,NBA,farmajo01,510921,2016-17,2017,2016,Los Angeles Clippers
3987,NBA,farmajo01,82979,2016-17,2017,2016,Sacramento Kings
3988,NBA,farmajo01,510921,2017-18,2018,2017,Los Angeles Clippers
3989,NBA,farmede01,275404,2006-07,2007,2006,Seattle SuperSonics
3990,NBA,farmede01,83708,2008-09,2009,2008,San Antonio Spurs
3991,NBA,farmeji01,175000,1987-88,1988,1987,Dallas Mavericks
3992,NBA,farmeto01,247500,1996-97,1997,1996,Miami Heat
3993,NBA,farmeto01,272250,1997-98,1998,1997,Charlotte Hornets
3994,NBA,farmeto01,510000,1999-00,2000,1999,Golden State Warriors
3995,NBA,favervi01,2090000,2014-15,2015,2014,Boston Celtics
3996,NBA,favorde01,4133280,2010-11,2011,2010,Utah Jazz
3997,NBA,favorde01,4443360,2011-12,2012,2011,Utah Jazz
3998,NBA,favorde01,4753320,2012-13,2013,2012,Utah Jazz
3999,NBA,favorde01,6008196,2013-14,2014,2013,Utah Jazz
4000,NBA,favorde01,12833333,2014-15,2015,2014,Utah Jazz
4001,NBA,favorde01,11933333,2015-16,2016,2015,Utah Jazz
4002,NBA,favorde01,11050000,2016-17,2017,2016,Utah Jazz
4003,NBA,favorde01,12000000,2017-18,2018,2017,Utah Jazz
4004,NBA,fazekni01,427163,2007-08,2008,2007,Dallas Mavericks
4005,NBA,feickja01,272250,1997-98,1998,1997,Milwaukee Bucks
4006,NBA,feickja01,425000,1998-99,1999,1998,New Jersey Nets
4007,NBA,feickja01,2000000,1999-00,2000,1999,New Jersey Nets
4008,NBA,feickja01,2200000,2000-01,2001,2000,New Jersey Nets
4009,NBA,feickja01,2400000,2001-02,2002,2001,New Jersey Nets
4010,NBA,feickja01,2600000,2002-03,2003,2002,New Jersey Nets
4011,NBA,feitlda01,124700,1987-88,1988,1987,Golden State Warriors
4012,NBA,feitlda01,134000,1988-89,1989,1988,Washington Bullets
4013,NBA,feitlda01,275000,1990-91,1991,1990,Houston Rockets
4014,NBA,feitlda01,135000,1991-92,1992,1991,New Jersey Nets
4015,NBA,feliccr01,525090,2015-16,2016,2015,Chicago Bulls
4016,NBA,feliccr01,874636,2016-17,2017,2016,Chicago Bulls
4017,NBA,feliccr01,7843500,2017-18,2018,2017,Chicago Bulls
4018,NBA,felixca01,816482,2014-15,2015,2014,Utah Jazz
4019,NBA,felixca01,140902,2017-18,2018,2017,Washington Wizards
4020,NBA,feltora01,2847360,2005-06,2006,2005,Charlotte Bobcats
4021,NBA,feltora01,3060840,2006-07,2007,2006,Charlotte Bobcats
4022,NBA,feltora01,3274440,2007-08,2008,2007,Charlotte Bobcats
4023,NBA,feltora01,4148716,2008-09,2009,2008,Charlotte Bobcats
4024,NBA,feltora01,5501196,2009-10,2010,2009,Charlotte Bobcats
4025,NBA,feltora01,7500000,2010-11,2011,2010,Denver Nuggets
4026,NBA,feltora01,7560000,2011-12,2012,2011,Portland Trail Blazers
4027,NBA,feltora01,3480453,2012-13,2013,2012,New York Knicks
4028,NBA,feltora01,3637073,2013-14,2014,2013,New York Knicks
4029,NBA,feltora01,3793693,2014-15,2015,2014,Dallas Mavericks
4030,NBA,feltora01,3950313,2015-16,2016,2015,Dallas Mavericks
4031,NBA,feltora01,1551659,2016-17,2017,2016,Los Angeles Clippers
4032,NBA,feltora01,1471382,2017-18,2018,2017,Oklahoma City Thunder
4033,NBA,fergute01,1785000,2017-18,2018,2017,Oklahoma City Thunder
4034,NBA,fernaru01,1084080,2008-09,2009,2008,Portland Trail Blazers
4035,NBA,fernaru01,1165320,2009-10,2010,2009,Portland Trail Blazers
4036,NBA,fernaru01,1246680,2010-11,2011,2010,Portland Trail Blazers
4037,NBA,fernaru01,2180443,2011-12,2012,2011,Denver Nuggets
4038,NBA,ferrero01,100000,1988-89,1989,1988,Portland Trail Blazers
4039,NBA,ferredu01,100000,1988-89,1989,1988,Atlanta Hawks
4040,NBA,ferredu01,125000,1990-91,1991,1990,Atlanta Hawks
4041,NBA,ferredu01,500000,1991-92,1992,1991,Atlanta Hawks
4042,NBA,ferredu01,825000,1992-93,1993,1992,Atlanta Hawks
4043,NBA,ferredu01,1025000,1993-94,1994,1993,Atlanta Hawks
4044,NBA,ferredu01,650000,1994-95,1995,1994,Indiana Pacers
4045,NBA,ferredu01,845000,1995-96,1996,1995,Indiana Pacers
4046,NBA,ferredu01,1040000,1996-97,1997,1996,Indiana Pacers
4047,NBA,ferredu01,1235000,1997-98,1998,1997,Golden State Warriors
4048,NBA,ferredu01,1430000,1998-99,1999,1998,Golden State Warriors
4049,NBA,ferredu01,1625000,1999-00,2000,1999,Atlanta Hawks
4050,NBA,ferreyo01,239767,2016-17,2017,2016,Dallas Mavericks
4051,NBA,ferreyo01,202300,2016-17,2017,2016,Brooklyn Nets
4052,NBA,ferreyo01,1312611,2017-18,2018,2017,Dallas Mavericks
4053,NBA,ferryda01,2640000,1990-91,1991,1990,Cleveland Cavaliers
4054,NBA,ferryda01,2843000,1991-92,1992,1991,Cleveland Cavaliers
4055,NBA,ferryda01,3143000,1992-93,1993,1992,Cleveland Cavaliers
4056,NBA,ferryda01,3543000,1993-94,1994,1993,Cleveland Cavaliers
4057,NBA,ferryda01,4042000,1994-95,1995,1994,Cleveland Cavaliers
4058,NBA,ferryda01,4643000,1995-96,1996,1995,Cleveland Cavaliers
4059,NBA,ferryda01,4643000,1996-97,1997,1996,Cleveland Cavaliers
4060,NBA,ferryda01,4000000,1997-98,1998,1997,Cleveland Cavaliers
4061,NBA,ferryda01,4000000,1998-99,1999,1998,Cleveland Cavaliers
4062,NBA,ferryda01,4000000,1999-00,2000,1999,Cleveland Cavaliers
4063,NBA,ferryda01,1200000,2000-01,2001,2000,San Antonio Spurs
4064,NBA,ferryda01,1000000,2001-02,2002,2001,San Antonio Spurs
4065,NBA,ferryda01,4546000,2002-03,2003,2002,San Antonio Spurs
4066,NBA,fesenky01,750000,2007-08,2008,2007,Utah Jazz
4067,NBA,fesenky01,810000,2008-09,2009,2008,Utah Jazz
4068,NBA,fesenky01,870000,2009-10,2010,2009,Utah Jazz
4069,NBA,fesenky01,1087500,2010-11,2011,2010,Utah Jazz
4070,NBA,fieldke01,145000,1985-86,1986,1985,Milwaukee Bucks
4071,NBA,fieldla01,473604,2010-11,2011,2010,New York Knicks
4072,NBA,fieldla01,762195,2011-12,2012,2011,New York Knicks
4073,NBA,fieldla01,6250000,2012-13,2013,2012,Toronto Raptors
4074,NBA,fieldla01,6250000,2013-14,2014,2013,Toronto Raptors
4075,NBA,fieldla01,6250000,2014-15,2015,2014,Toronto Raptors
